ACTION,id
0.7967013464392296,1
0.9904014707797787,2
0.9991953104132213,3
0.9960041317893531,4
0.9996090768617073,5
0.99508634337417,6
0.9153982680763856,7
0.9997514513259959,8
0.9040442699672272,9
0.9867431102610316,10
0.9909788126963232,11
0.9920027860694227,12
0.9988445624904547,13
0.6481678644331265,14
0.9570468875404662,15
0.9777378043502262,16
0.5177605922718456,17
0.9180493391510303,18
0.9989807492947123,19
0.99789554347434,20
0.9960637790331455,21
0.9961075450540465,22
0.9981157716004123,23
0.9938480346947064,24
0.9994184598622925,25
0.9658991217352125,26
0.9972932496827558,27
0.9597495055135157,28
0.9950311422823704,29
0.9446991779163604,30
0.9977971626048949,31
0.9958728949701575,32
0.9670314974087784,33
0.9990866349027278,34
0.9969302720979146,35
0.9996557813904272,36
0.9885196461580537,37
0.999376199328794,38
0.9970901626772716,39
0.9322163305297567,40
0.7983912788774898,41
0.9996114252289029,42
0.9949086291989484,43
0.9956979267936883,44
0.9986393766044737,45
0.9957549238516082,46
0.9998485082610301,47
0.996817598266125,48
0.9996886820668345,49
0.9853482044173157,50
0.8950093295221789,51
0.9986281129289752,52
0.9527318607078253,53
0.9999698113207547,54
0.9986924099665462,55
0.9858381206279789,56
0.983948605658591,57
0.9995087610022333,58
0.9985399330877803,59
0.9971461979091523,60
0.9980608584199807,61
0.9872936108747504,62
0.9979676717562785,63
0.9988795738340012,64
0.9990878483565615,65
0.9855637272073264,66
0.9949099355298588,67
0.9997808671202497,68
0.9861996430694846,69
0.6668307387692891,70
0.9914070614038486,71
0.9991403344085925,72
0.9998068783068784,73
0.9985515303504978,74
0.9967311386092794,75
0.9984885812622922,76
0.9941142101988385,77
0.926266336370116,78
0.6808045590599062,79
0.9947513834597518,80
0.999682770732909,81
0.9975451205690963,82
0.994879034493116,83
0.9976788304851596,84
0.9900927644701187,85
0.9847043149106802,86
0.9968176384397082,87
0.9968677347563656,88
0.9988661433333861,89
0.9072674733427891,90
0.9939120336307496,91
0.8404799616701547,92
0.9970220586003158,93
0.9657230420592079,94
0.9979697584087673,95
0.9980035335235481,96
0.6084865714133634,97
0.9952471504255137,98
0.9940366923890241,99
0.999062901934137,100
0.983493345981346,101
0.8827836373036596,102
0.9968647327116958,103
0.9927725649689774,104
0.8067865341592795,105
0.9979679689133485,106
0.999726174105143,107
0.9943629822257367,108
0.9983920388375636,109
0.9978046102837536,110
0.9136210122654536,111
0.9962389485617296,112
0.9819681309982621,113
0.999224570102493,114
0.9933722435279982,115
0.9825408716387619,116
0.9797736309306295,117
0.9984213859117704,118
0.9988819229211193,119
0.9963313582427398,120
0.9324316848957711,121
0.9946029800828315,122
0.9543863015406542,123
0.9945459485083746,124
0.9988850093789614,125
0.8954662887949503,126
0.9145324159247119,127
0.8836280367170932,128
0.9527135367746477,129
0.9953977802349008,130
0.9985027773987393,131
0.9988370946588647,132
0.9948998060177505,133
0.8281654572722232,134
0.9993641762833849,135
0.9888553189998502,136
0.9988282630364432,137
0.9076661548230742,138
0.9958341661522332,139
0.9997749807377605,140
0.9840655573351368,141
0.981357910769604,142
0.9988516905207719,143
0.997525388950389,144
0.9994631367201252,145
0.8612347325078625,146
0.806014055552615,147
0.8770546578977647,148
0.9996183455639296,149
0.9785602983177177,150
0.9994656905129639,151
0.7380027390085822,152
0.9971771744231548,153
0.9707531824095796,154
0.9970415088819475,155
0.9880149953349151,156
0.9898988086564667,157
0.9982586923407666,158
0.8757312153993724,159
0.989180567136016,160
0.8909505771117532,161
0.9937483207123402,162
0.999381027171408,163
0.9948844214407715,164
0.9989594927514743,165
0.9998853130626174,166
0.9762157448169122,167
0.9952985265777161,168
0.9849170920704378,169
0.9999796938456733,170
0.9966953167751467,171
0.99834331750322,172
0.9783967054098464,173
0.9897483466047268,174
0.9963197318379189,175
0.9997426532501912,176
0.9756634931180723,177
0.9945233063700284,178
0.9957488395485152,179
0.9550652405281991,180
0.8119584956539957,181
0.9955644469015674,182
0.7441937586294982,183
0.943531826667998,184
0.9969312181707016,185
0.949022963554295,186
0.998030235918273,187
0.9863430219339631,188
0.6539406280644857,189
0.9871346784600228,190
0.9998634517604679,191
0.9960743171001365,192
0.9989772257365579,193
0.9993615156022574,194
0.9927328796734521,195
0.9988356322285094,196
0.9972354399453403,197
0.9813459532792492,198
0.9990604900211423,199
0.8143084240304247,200
0.9990145667179687,201
0.9962289320347927,202
0.9805834020110387,203
0.9856604953508487,204
0.9999607843137255,205
0.9953420125044266,206
0.9989633786175147,207
0.9954512834141147,208
0.7442107748498817,209
0.7557357706804865,210
0.9456713339644355,211
0.9891737380503034,212
0.9998189523674734,213
0.9913951980313901,214
0.9962505474888623,215
0.9566366638777104,216
0.9620739659645278,217
0.9992422056992871,218
0.9917591522990598,219
0.9889288776230233,220
0.4266947869696153,221
0.9997923790723099,222
1,223
0.9942454842026803,224
0.9727727731898598,225
0.9104192646228673,226
0.975971747565744,227
0.9976649928140024,228
0.9990496306974579,229
0.995975191637914,230
0.9964689784456049,231
0.9878911887113596,232
0.9491974514584267,233
0.23377122223516716,234
0.8975740670082202,235
0.9933392269940629,236
0.9923516419801076,237
0.9823294478381056,238
0.9677770962014727,239
0.9985327842225813,240
0.9948265961926066,241
0.5906750639086397,242
0.7239756581799731,243
0.9874803355662372,244
0.9947580009261979,245
0.9970040296995718,246
0.9945131805989911,247
0.9713815780239802,248
0.9861529811219912,249
0.9989222983393375,250
0.9982449844031016,251
0.7462589191768966,252
1,253
0.9999698113207547,254
0.9999896840747905,255
0.9736500696779358,256
0.9979917392214362,257
0.9748956624954546,258
0.9735462929529567,259
0.9993223475399975,260
0.9901073592436066,261
0.9905344127031449,262
0.9939058602186716,263
0.9970941509104713,264
1,265
0.9954602520239801,266
0.9007990836399384,267
0.9985520714179011,268
0.9679124193470895,269
0.9987130207024508,270
0.9952228870629378,271
0.9910054284604283,272
0.9917235087518662,273
0.5486215251694423,274
0.999423939635105,275
0.9460730868744481,276
0.9986991571762421,277
0.9995584803256445,278
0.8755697624413246,279
0.8878287633124474,280
0.9996590214276996,281
0.997507688968067,282
0.8023816154290616,283
0.9830501872757184,284
0.9917587092131379,285
0.9712262782734241,286
0.9990852149878757,287
0.9980472527483899,288
0.9962674658314231,289
1,290
0.47145531395651524,291
0.8901174824304234,292
0.9986470637498949,293
0.9948526621908432,294
0.9972827754091929,295
0.75302346835924,296
0.5678836749371848,297
0.9863819199046594,298
0.6709130968570741,299
0.9926461788876092,300
0.6912900178341996,301
0.9998956410701136,302
0.886458622367658,303
0.801620741709196,304
0.9956423185899798,305
0.9955005474888624,306
0.9900927644701187,307
0.9996487455197133,308
0.9696647178511162,309
0.9948562353058672,310
0.9987657536113069,311
0.9962124391800218,312
0.9977833673502405,313
0.999524178584265,314
0.9999896840747905,315
0.9992911642670937,316
0.9456715529869214,317
0.9984113885313446,318
0.37922472692030446,319
0.9944868492546574,320
0.9908967965012367,321
0.7167830642974987,322
0.9998603226137428,323
0.9814879133410547,324
0.8581661772491909,325
0.9100660839607354,326
0.9701115574451292,327
0.9986127434542593,328
0.9986446332305263,329
0.9987773925414851,330
0.9996106541201977,331
0.9944443103891483,332
0.9985445956857333,333
0.9777513954001774,334
0.9981272962694467,335
0.9892229809835221,336
0.9951426763234029,337
0.9891664941572653,338
0.996101754096462,339
0.9992738246089423,340
0.990681378389224,341
0.9937723990719752,342
0.987367983395212,343
0.99976206557796,344
0.9934513774101761,345
0.9984955143196762,346
0.9969391365207109,347
0.9893512576582987,348
0.9985710320970069,349
0.8396667414187817,350
0.9791175013077644,351
0.9972578824811031,352
0.9931463362845829,353
0.7197634329842106,354
0.9748422685592475,355
0.9979391395531384,356
0.9950913233235072,357
0.9988577892446152,358
0.9889101980551334,359
0.5957006598159679,360
0.9508129327089347,361
0.9565675163983133,362
0.9899740268312208,363
0.9088735040368955,364
0.9997504338912713,365
0.9987663862750642,366
0.9967092752976126,367
0.9995863953604114,368
0.9944593042742882,369
0.9967071504597207,370
0.9926195643962902,371
0.9974243471532388,372
0.7252850327100338,373
0.6503245501420684,374
0.9931391927914728,375
0.9987525215790701,376
0.8326523631161543,377
0.9992629642198058,378
0.9996630700106957,379
0.9670816558332094,380
0.9804744928506711,381
0.996817598266125,382
0.9978617033667071,383
0.9809437193180529,384
0.9717436524131186,385
0.9952634671138799,386
0.7597683208545045,387
0.971017003866449,388
0.9956530582059919,389
0.9992939150456409,390
0.874210965207236,391
0.991355216674092,392
0.985380289603523,393
0.9962618819935511,394
0.9889227797870548,395
0.9899561616973951,396
0.99965581014683,397
0.9973204402414392,398
0.9981082554533075,399
0.9362025713142532,400
0.9967639447759026,401
0.9954560162673401,402
0.9888107688830333,403
0.9783263392826589,404
0.9979217251286149,405
0.9936526704423919,406
0.7854030954544917,407
0.9954882367961374,408
0.9952691675708933,409
0.9994236884538787,410
0.9993016496619926,411
0.9731500066647918,412
0.9597167801962241,413
0.9929597194218367,414
0.9936368731888569,415
0.9796585827715119,416
0.9993530649497036,417
0.9977919809448195,418
0.9737347121364553,419
0.9911048796280757,420
0.9983637564220977,421
0.9857873668428525,422
0.9914448930362603,423
0.975674878386252,424
0.9995657018313047,425
0.9937605718367231,426
0.998097310294448,427
0.9947433408338344,428
0.966571971186171,429
0.9982053927332155,430
0.9996105638412851,431
0.9976976883155463,432
0.9891734407949414,433
0.9868896982924583,434
0.9228665010019563,435
0.9994598447058346,436
0.9989626172234272,437
0.20346905443239546,438
0.9992950996168408,439
0.5454682648653468,440
0.9975133181205394,441
0.9994650340389489,442
0.9911174555878917,443
0.9996106541201977,444
0.9334078030313826,445
0.9981368685939689,446
0.9900602994649899,447
0.9995580427236676,448
0.9866032305006005,449
0.9900600481959129,450
0.8771156622580436,451
0.997179408980239,452
0.9987995009787132,453
0.9815752905239471,454
0.9984145621209409,455
0.9951111228363164,456
0.9994492568972143,457
0.9997885176984052,458
0.9999679123957471,459
0.8546264659779444,460
0.9515676011599028,461
0.9999777080268862,462
0.9972248955598767,463
0.9985399330877803,464
0.9935427238674183,465
0.9988750799424412,466
0.7154993334489319,467
0.9977918297050657,468
0.9979742374310335,469
0.9915072190040757,470
0.9949157521825818,471
0.9970634632897063,472
0.9981108488099576,473
0.9849597078294292,474
0.964378794285419,475
0.9960801671036913,476
0.9968349937150299,477
0.9875485367165937,478
0.9998744240146149,479
0.999693318002364,480
1,481
0.9873143631072664,482
0.9990985428097083,483
0.9742655717807734,484
0.9795685050608216,485
0.8496554392534844,486
0.9948570132616646,487
0.9881920086573913,488
0.9990873432123433,489
0.9952985265777161,490
0.9944231944449966,491
0.9935873070403186,492
0.9983873346644485,493
0.9991533322981058,494
0.9896317193821391,495
0.9829986261896568,496
0.9995319422118212,497
0.9986177062334157,498
0.9987211862478448,499
0.9957407206183772,500
0.997293888394561,501
0.9790723572707057,502
0.986100614260626,503
0.9989236112431018,504
0.9823529466233962,505
0.9978715419205375,506
0.9963810714490697,507
0.9848856996310165,508
0.9965304676874067,509
0.5998939779708337,510
0.9947892840851595,511
0.9934441034302033,512
0.9992792246139542,513
0.6795682610360656,514
0.9968481303029283,515
0.9904134514911492,516
0.9976353450894899,517
0.9521191783885459,518
0.9880578153715368,519
0.970284316415278,520
0.9988646585512951,521
0.9851442164059678,522
0.9994198634698634,523
0.5428756449553709,524
0.7115545517862101,525
0.7080152054886335,526
0.9981832523530105,527
0.9987327150356934,528
0.9824559637441231,529
0.9993041451433415,530
0.977499269372322,531
0.9767544204974233,532
0.9997581962563812,533
0.9779374864864054,534
0.9988646042135055,535
0.9983724620059469,536
0.9996072230599208,537
0.9949334949752133,538
0.9945131805989911,539
0.9696808989995962,540
0.9985421162511899,541
0.9196000156559276,542
0.7070563390785333,543
0.9999677419354839,544
0.9855493102354764,545
0.9966700423010131,546
0.8354857448092717,547
0.9510680520163906,548
0.9115823748861414,549
0.9536959592040044,550
0.980885988480401,551
0.9180560583034584,552
0.9992263535786009,553
0.933915811845735,554
0.9973975977767834,555
0.9952985265777161,556
0.9998461009962213,557
0.987424110821978,558
0.9868821201290341,559
0.9899490193740967,560
